"","id","Prevalence_of_Most_Common_Pitch","Prevalence_of_Most_Common_Pitch_Class","Relative_Prevalence_of_Top_Pitches","Relative_Prevalence_of_Top_Pitch_Classes","Interval_Between_Most_Prevalent_Pitches","Interval_Between_Most_Prevalent_Pitch_Classes","Number_of_Common_Pitches","Pitch_Variety","Pitch_Class_Variety","Range","Most_Common_Pitch","Mean_Pitch","Importance_of_Middle_Register","Importance_of_High_Register","Most_Common_Pitch_Class","Dominant_Spread","Strong_Tonal_Centres","Most_Common_Melodic_Interval","Mean_Melodic_Interval","Number_of_Common_Melodic_Intervals","Distance_Between_Most_Prevalent_Melodic_Intervals","Prevalence_of_Most_Common_Melodic_Interval","Relative_Prevalence_of_Most_Common_Melodic_Intervals","Amount_of_Arpeggiation","Repeated_Notes","Chromatic_Motion","Stepwise_Motion","Melodic_Thirds","Melodic_Perfect_Fourths","Melodic_Tritones","Melodic_Perfect_Fifths","Melodic_Sixths","Melodic_Sevenths","Melodic_Octaves","Minor_Major_Melodic_Third_Ratio","Melodic_Embellishments","Direction_of_Melodic_Motion","Average_Length_of_Melodic_Arcs","Average_Interval_Spanned_by_Melodic_Arcs","Melodic_Pitch_Variety","Strongest_Rhythmic_Pulse","Second_Strongest_Rhythmic_Pulse","Harmonicity_of_Two_Strongest_Rhythmic_Pulses","Strength_of_Strongest_Rhythmic_Pulse","Strength_of_Second_Strongest_Rhythmic_Pulse","Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses","Combined_Strength_of_Two_Strongest_Rhythmic_Pulses","Number_of_Strong_Rhythmic_Pulses","Number_of_Moderate_Rhythmic_Pulses","Number_of_Relatively_Strong_Rhythmic_Pulses","Polyrhythms","Rhythmic_Variability","Note_Density","Note_Density_Variability","Average_Note_Duration","Variability_of_Note_Durations","Maximum_Note_Duration","Minimum_Note_Duration","Average_Time_Between_Attacks","Variability_of_Time_Between_Attacks","Complete_Rests","Longest_Complete_Rest","Duration"
"2932","2",0.3333,0.5,1,0.6667,5,5,4,4,3,12,62,62,1,0,7,2,2,0,3.8,5,3,0.2,1,0.8,0.2,0,0,0.4,0.2,0,0.2,0,0,0,1,0,0.75,4,7,2,120,80,1.5,0.3508,0.2778,1.263,0.6286,4,5,3,0.6667,0.03902,3,0,0.2917,0.1021,0.5,0.25,0.2995,0.1118,0.3636,2.25,2.75
"2933","2",0.6,0.6,0.6667,0.6667,2,2,2,2,2,2,69,68,1,0,9,1,2,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.6667,1.5,2,2,120,160,1.333,0.2712,0.25,1.085,0.5211,6,6,6,0.3333,0.03423,2.5,0,0.3,0.1425,0.5,0.125,0.312,0.1614,0.4,2,2.5
"2934","2",0.5,0.5,0.3333,0.3333,4,4,4,4,4,7,76,75,0.1667,0.8333,4,3,1,0,2.8,5,2,0.2,1,0.6,0.2,0,0.2,0.4,0.2,0,0,0,0,0,1,0,0.25,2,3.5,2,40,120,3,0.2634,0.2632,1.001,0.5266,6,6,6,0.5,0.03435,2,0,0.4167,0.3129,1,0.125,0.4745,0.3112,0.2857,3,3.5
"2935","2",0.25,0.25,1,1,5,5,4,4,4,9,62,67,1,0,2,3,1,2,4.667,3,3,0.3333,1,0.3333,0,0,0.3333,0,0.3333,0,0.3333,0,0,0,0,0,0.3333,3,9,0,120,80,1.5,0.6614,0.3386,1.954,1,2,2,2,0.5,0.05841,2,0,0.3125,0.125,0.5,0.25,0.2495,0,0.4444,1.75,2.25
"2936","2",0.3333,0.3333,1,1,2,2,4,4,4,5,64,64,1,0,4,2,2,2,1.6,2,1,0.6,0.6667,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0.6,5,5,3,120,60,2,0.3754,0.2802,1.34,0.6555,3,5,3,1,0.04037,1.5,0,0.5,0.1581,0.75,0.25,0.5495,0.1118,0.25,3.5,4
"2937","2",0.3333,0.3333,1,1,3,4,3,3,3,8,66,69,0.6667,0.3333,2,2,1,5,6.5,2,3,0.5,1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,2,8,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,1.5,0,0.3333,0.1443,0.5,0.25,0.2495,0,0.5,1.5,2
"2938","2",0.4,0.4,0.5,0.5,2,2,4,4,4,7,66,66,1,0,6,3,2,2,2.5,3,1,0.5,0.5,0,0,0.25,0.75,0,0.25,0,0,0,0,0,0,0.2,0.5,4,3,2,120,60,2,0.335,0.2252,1.488,0.5602,6,6,6,0.5,0.03581,1.667,0,0.4,0.163,0.5,0.125,0.3745,0.1768,0.3333,2.5,3
"2939","2",0.3333,0.3333,1,1,2,2,3,3,3,3,64,65,1,0,4,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,1.5,0,0.3333,0.1443,0.5,0.25,0.2495,0,0.5,1.5,2
"2940","2",0.2857,0.2857,0.5,0.5,5,2,6,6,6,9,74,73,0.4286,0.5714,2,5,2,2,2.667,4,1,0.5,0.3333,0.1667,0,0.1667,0.6667,0.1667,0.1667,0,0,0,0,0,0,0,0.5,3,6.5,3,80,120,1.5,0.2828,0.2167,1.305,0.4995,5,5,5,0.4,0.03587,2.333,0,0.3214,0.122,0.5,0.25,0.3328,0.1291,0.3077,2.75,3.25
"2941","2",0.3333,0.3333,1,1,2,2,3,3,3,3,64,65,1,0,4,1,3,0,0.6,3,1,0.6,0.3333,0.6,0.6,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,160,60,2.667,0.2042,0.1967,1.038,0.4009,5,7,7,0.4286,0.03095,2,0,0.3542,0.3299,1,0.125,0.3995,0.3469,0.32,2.625,3.125
"2942","2",0.3333,0.3333,1,1,2,2,4,4,4,5,64,64,1,0,4,2,2,2,1.6,2,1,0.6,0.6667,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0.6,5,5,3,120,80,1.5,0.3975,0.2968,1.339,0.6943,4,4,3,0.6667,0.04261,3,0,0.25,0,0.25,0.25,0.2495,0,0.4,2,2.5
"2943","2",0.5,0.5,0.5,0.5,2,2,3,3,3,4,69,69,1,0,9,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6667,3,2,2,120,80,1.5,0.6719,0.3281,2.048,1,2,2,2,0.5,0.05878,2,0,0.3125,0.125,0.5,0.25,0.2495,0,0.4444,1.75,2.25
"2944","2",0.3333,0.3333,1,1,2,2,4,4,4,5,64,64,1,0,4,2,2,2,1.8,2,1,0.8,0.25,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0.4,5,5,3,120,80,1.5,0.2744,0.2722,1.008,0.5466,4,5,5,0.6,0.03696,3,0,0.2917,0.1021,0.5,0.25,0.2995,0.1118,0.3636,2.25,2.75
"2945","2",0.5,0.5,0.5,0.5,3,2,3,3,3,5,74,73,0.25,0.75,2,2,1,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0.6667,3,5,2,40,60,1.5,0.2126,0.2126,1,0.4251,5,5,5,0.6,0.03487,1.333,0,0.5,0.2041,0.75,0.25,0.4995,0.25,0.3333,2.5,3
"2946","2",0.5,0.5,0.5,0.5,2,2,3,3,3,4,64,64,1,0,4,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333,3,4,2,120,80,1.5,0.5294,0.2414,2.193,0.7709,3,3,3,0.6667,0.04905,2,0,0.375,0.1443,0.5,0.25,0.3328,0.1443,0.4,2,2.5
"2947","2",0.4,0.4,0.5,0.5,5,5,4,4,4,5,71,68,1,0,11,2,3,0,2.25,4,2,0.25,1,0.75,0.25,0,0.25,0.5,0,0,0,0,0,0,1,0,0.3333,1.5,3,1,120,96,1.25,0.3463,0.1789,1.935,0.5252,5,5,5,0.2,0.03715,2.5,0,0.225,0.0559,0.25,0.125,0.2183,0.0625,0.4706,1.625,2.125
"2948","2",0.3333,0.3333,1,1,1,2,3,3,3,3,71,72,0.6667,0.3333,0,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,120,1.5,0.5397,0.4603,1.172,1,2,2,2,0.5,0.05573,1,0,0.6667,0.5204,1.25,0.25,0.3745,0.1768,0.3333,2.5,3
"2949","2",0.4,0.4,0.5,0.5,9,9,4,4,4,9,71,68,1,0,11,3,1,0,2.75,4,2,0.25,1,0.5,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0.6667,3,9,1,120,80,1.5,0.4252,0.2802,1.518,0.7055,4,4,4,0.5,0.04305,2.5,0,0.3,0.1118,0.5,0.25,0.312,0.125,0.4,2,2.5
"2950","2",0.3333,0.3333,0.6667,0.6667,2,2,5,5,5,9,66,66,1,0,6,5,1,2,2.125,4,2,0.5,0.5,0.375,0.25,0,0.5,0.125,0.125,0,0,0,0,0,0,0,0.5,1.5,3.75,2.25,80,120,1.5,0.2297,0.2254,1.019,0.4552,5,5,5,0.4,0.03521,2.25,0,0.3611,0.1816,0.75,0.25,0.3745,0.189,0.2353,3.75,4.25
"2951","2",0.5,0.5,0.5,0.5,2,9,3,3,3,3,69,70,1,0,9,1,3,1,2,3,1,0.3333,1,0.3333,0,0.3333,0.6667,0.3333,0,0,0,0,0,0,0,0,0.3333,3,3,3,120,48,2.5,0.3754,0.222,1.691,0.5973,4,4,4,0.5,0.04076,2,0,0.375,0.1443,0.5,0.25,0.4162,0.1443,0.4,2,2.5
"2952","2",0.75,0.75,0.3333,0.3333,2,2,2,2,2,2,69,69,1,0,9,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0.5,2,2,1.5,160,80,2,0.4946,0.2593,1.908,0.7539,3,3,3,0.6667,0.04784,2,0,0.25,0.1021,0.375,0.125,0.2495,0.125,0.5,1.5,2
"2953","2",0.25,0.25,1,1,2,2,4,4,4,10,62,66,1,0,0,1,4,2,4.667,3,2,0.3333,1,0.3333,0,0,0.3333,0.3333,0,0,0,0.3333,0,0,0,0,0.3333,3,10,0,40,120,3,0.275,0.25,1.1,0.525,4,4,4,0.75,0.03913,1.333,0,0.5625,0.4732,1.25,0.25,0.6662,0.5204,0.3077,2.75,3.25
"2954","2",0.8,0.8,0.25,0.25,4,4,2,2,2,4,71,70,1,0,11,1,2,0,1,2,4,0.75,0.3333,1,0.75,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,1,120,160,1.333,0.2498,0.2381,1.049,0.4879,6,6,6,0.3333,0.0334,2.5,0,0.3,0.1425,0.5,0.125,0.312,0.1614,0.4,2,2.5
"2955","2",0.5,0.5,0.5,0.5,2,2,3,3,3,3,78,77,0,1,6,1,3,1,2,3,1,0.3333,1,0.3333,0,0.3333,0.6667,0.3333,0,0,0,0,0,0,0,0,0.3333,1.5,2.5,3,40,48,1.2,0.675,0.325,2.077,1,2,2,2,0.5,0.0589,1.333,0,0.3125,0.125,0.5,0.25,0.5828,0.5774,0.5833,1.25,3
"2956","2",0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,76,75,0,1,4,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.6757,0.3243,2.084,1,2,2,2,1,0.05893,1.5,0,0.5,0,0.5,0.5,0.4995,0,0.4,2,2.5
"2957","2",0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,67,67,1,0,7,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.6751,0.3249,2.078,1,2,2,2,1,0.0589,1.5,0,0.5,0,0.5,0.5,0.4995,0,0.4,2,2.5
"2958","2",0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,69,68,1,0,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,80,1.5,0.5126,0.4874,1.052,1,2,2,2,0.5,0.05557,1.5,0,0.3333,0.1443,0.5,0.25,0.3745,0.1768,0.5,1.5,2
"2959","2",0.6667,0.6667,0.25,0.25,2,2,3,3,3,4,72,73,0.6667,0.3333,0,1,3,0,1.2,3,2,0.6,0.3333,0.8,0.6,0,0.2,0.2,0,0,0,0,0,0,0,0,0.5,2,2,1,120,80,1.5,0.326,0.3143,1.037,0.6403,4,4,4,0.5,0.0406,1.5,0,0.4167,0.2582,0.75,0.25,0.5495,0.4472,0.375,2,4
"2960","2",0.4444,0.4444,0.5,0.5,2,2,5,5,5,8,62,63,1,0,2,3,2,2,2.25,5,1,0.375,0.6667,0.375,0.125,0.125,0.5,0.25,0.125,0,0,0,0,0,0,0,0.5714,2.333,5,2.25,120,80,1.5,0.4059,0.2313,1.755,0.6372,3,5,3,0.6667,0.04046,2.25,0,0.3611,0.3333,1.25,0.25,0.3745,0.3536,0.2353,3.75,4.25
"2961","2",0.3333,0.3333,1,1,3,5,4,4,3,12,71,72,0.5,0.5,2,2,1,3,3.8,3,1,0.4,1,0.8,0,0,0,0.8,0.2,0,0,0,0,0,1,0,0.6,5,7,3,80,48,1.667,0.3006,0.1995,1.507,0.5001,5,5,5,0.4,0.03649,2,0,0.4167,0.2041,0.75,0.25,0.4495,0.2092,0.2857,3,3.5
"2962","2",0.6,0.6,0.6667,0.6667,5,7,2,2,2,5,74,72,0.4,0.6,2,2,1,0,1.25,2,5,0.75,0.3333,0.75,0.75,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.3918,0.2527,1.55,0.6446,5,5,4,0.5,0.03979,1.667,0,0.4,0.1369,0.5,0.25,0.437,0.125,0.3333,2.5,3
"2963","2",0.4444,0.4444,0.5,0.5,2,2,5,5,5,7,74,73,0.3333,0.6667,2,4,3,2,2,4,2,0.625,0.2,0.125,0.125,0.125,0.75,0,0.125,0,0,0,0,0,0,0,0.4286,2.333,4.667,2.25,80,120,1.5,0.2523,0.2176,1.159,0.4699,5,5,5,0.4,0.0353,2.25,0,0.3611,0.1816,0.75,0.25,0.3745,0.189,0.2353,3.75,4.25
"2964","2",0.4,0.4,0.5,0.5,2,2,4,4,4,7,66,67,1,0,6,4,1,2,2.25,3,2,0.5,0.5,0.25,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,0.3333,3,7,1,80,40,2,0.3022,0.2875,1.051,0.5897,5,5,5,0.4,0.03742,1.667,0,0.45,0.2092,0.75,0.25,0.437,0.2394,0.3077,2.75,3.25
"2965","2",0.3333,0.3333,1,1,2,2,3,3,3,4,72,74,0.3333,0.6667,0,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120,60,2,0.6705,0.3295,2.035,1,2,2,2,1,0.05873,1.5,0,0.5833,0.1443,0.75,0.5,0.4995,0,0.3636,2.25,2.75
"2966","2",0.4,0.4,0.5,0.5,2,9,4,4,4,5,69,69,1,0,9,2,2,3,3,3,1,0.5,0.5,0.75,0,0,0.25,0.75,0,0,0,0,0,0,2,0,0.5,2,4.5,2,120,60,2,0.3661,0.2491,1.47,0.6152,5,5,5,0.6,0.03868,1.667,0,0.4,0.1369,0.5,0.25,0.3745,0.1443,0.3333,2.5,3
"2967","2",0.6,0.6,0.3333,0.3333,5,4,3,3,3,5,76,74,0.4,0.6,4,2,2,0,2.25,3,4,0.5,0.5,0.75,0.5,0,0,0.25,0.25,0,0,0,0,0,0,0,0.5,2,5,1,80,120,1.5,0.3743,0.2459,1.522,0.6202,5,5,5,0.4,0.03896,2.5,0,0.35,0.1369,0.5,0.25,0.3745,0.1443,0.3636,2.25,2.75
"2968","2",0.2857,0.2857,0.5,0.5,7,3,6,6,6,9,76,73,0.2857,0.7143,4,6,1,2,2.5,2,3,0.8333,0.2,0,0,0,0.8333,0,0.1667,0,0,0,0,0,0,0,0.5,3,5.5,2,120,48,2.5,0.2965,0.2064,1.436,0.5029,5,5,5,0.6,0.03616,2.333,0,0.3214,0.122,0.5,0.25,0.3328,0.1291,0.3077,2.75,3.25
"2969","2",0.1667,0.1667,1,1,2,2,6,6,6,10,69,74,0.3333,0.6667,2,6,0,2,3,3,1,0.6,0.3333,0,0,0.2,0.8,0,0,0,0,0.2,0,0,0,0,0.4,5,10,0,40,120,3,0.4425,0.3399,1.302,0.7824,3,3,3,0.6667,0.04694,0.8571,0.7071,1,0.7746,2.5,0.5,0.6995,0.2739,0.1429,6.5,7
"2970","2",0.4,0.4,0.5,0.5,5,2,4,4,4,7,76,75,0.2,0.8,4,3,2,2,1.75,3,2,0.5,0.5,0.5,0.25,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,80,120,1.5,0.2731,0.2713,1.007,0.5444,5,5,5,0.4,0.03635,1.667,0,0.4,0.2236,0.75,0.25,0.3745,0.25,0.3333,2.5,3
"2971","2",1,1,0,0,71,11,1,1,1,0,71,71,1,0,11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,1,120,160,1.333,0.3738,0.2462,1.518,0.62,5,5,5,0.4,0.03892,2.5,0,0.3,0.1677,0.5,0.125,0.2495,0.1443,0.4,2,2.5
"2972","2",0.4,0.4,0.5,0.5,4,11,4,4,4,5,71,70,1,0,11,2,2,4,2.75,3,3,0.5,0.5,0.5,0,0.25,0.5,0.5,0,0,0,0,0,0,0,0,0.75,2,3,2,48,60,1.25,0.2837,0.2833,1.002,0.567,5,5,5,0.2,0.03684,2.5,0,0.35,0.2236,0.75,0.25,0.3745,0.25,0.3636,2.25,2.75
"2973","2",0.6,0.6,0.6667,0.6667,2,2,2,2,2,2,67,67,1,0,7,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,60,2,0.3652,0.3156,1.157,0.6808,4,4,4,0.75,0.04178,1.667,0,0.4,0.1369,0.5,0.25,0.562,0.3146,0.4286,2,3.5
"2974","2",0.3333,0.3333,0.5,0.5,1,9,5,5,5,6,69,70,0.8333,0.1667,9,2,4,1,2,3,1,0.6,0.3333,0,0,0.6,0.8,0,0.2,0,0,0,0,0,0,0,0.4,5,4,2,80,40,2,0.3512,0.2361,1.487,0.5873,4,5,3,0.6667,0.03864,2,0,0.4167,0.2582,0.75,0.25,0.4495,0.2739,0.2857,3,3.5
"2975","2",0.5,0.5,0.5,0.5,2,2,3,3,3,4,67,68,1,0,7,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.5203,0.2496,2.085,0.7699,3,3,3,0.6667,0.04872,2,0,0.375,0.1443,0.5,0.25,0.3328,0.1443,0.4,2,2.5
"2976","2",0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,71,70,1,0,11,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,80,120,1.5,0.5039,0.4961,1.016,1,2,2,2,0.5,0.05556,1.5,0,0.4167,0.1443,0.5,0.25,0.3745,0.1768,0.4444,1.75,2.25
"2977","2",0.5,0.5,0.5,0.5,3,2,3,3,3,5,74,73,0.25,0.75,2,2,1,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0.6667,3,5,2,120,60,2,0.417,0.2065,2.02,0.6235,4,4,4,0.5,0.04193,2,0,0.375,0.1768,0.5,0.125,0.3745,0.2165,0.4,2,2.5
"2978","2",0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,74,74,0,1,2,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,0,120,1,0,0,1,1,1,1,1,0.07881,3,0,0.25,0,0.25,0.25,0.2495,0,0.5714,1.25,1.75
"2979","2",0.4,0.4,0.5,0.5,2,11,4,4,4,5,71,71,0.8,0.2,11,2,2,2,2,3,1,0.5,0.5,0.25,0,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0.75,4,5,3,120,60,2,0.3752,0.2506,1.497,0.6258,5,5,5,0.6,0.03906,1.667,0,0.4,0.1369,0.5,0.25,0.3745,0.1443,0.3333,2.5,3
"2980","2",0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,66,65,1,0,6,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2,2,2,80,120,1.5,0.504,0.496,1.016,1,2,2,2,0.5,0.05556,1.5,0,0.4167,0.1443,0.5,0.25,0.3745,0.1768,0.4444,1.75,2.25
"2981","2",0.25,0.25,1,1,2,2,4,4,4,7,64,67,1,0,4,4,0,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0.6667,3,7,0,120,60,2,0.4929,0.3335,1.478,0.8265,3,3,3,1,0.04861,1.333,0,0.5,0,0.5,0.5,0.4995,0,0.3333,2.5,3
"2982","2",0.3333,0.3333,1,1,2,2,3,3,3,7,72,75,0.3333,0.6667,0,3,0,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.5041,0.4959,1.016,1,2,2,2,0.5,0.05556,1.5,0,0.4167,0.1443,0.5,0.25,0.3745,0.1768,0.4444,1.75,2.25
"2983","2",0.4,0.4,1,1,2,2,3,3,3,5,69,70,0.8,0.2,9,2,2,3,2,3,3,0.5,0.5,0.75,0.25,0,0.25,0.5,0,0,0,0,0,0,0,0.2,0.6667,3,5,1.5,120,60,2,0.3352,0.221,1.517,0.5563,6,6,6,0.5,0.03575,1.667,0,0.4,0.163,0.5,0.125,0.3745,0.1768,0.3333,2.5,3
"2984","2",0.5,0.5,0.5,0.5,2,11,3,3,3,3,71,70,1,0,11,1,3,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0.3333,3,3,2,120,96,1.25,0.3983,0.3243,1.228,0.7227,3,3,3,0.3333,0.04573,4,0,0.2188,0.0625,0.25,0.125,0.2078,0.07217,0.5333,1.375,1.875
"2985","2",0.5,0.5,0.5,0.5,5,7,3,3,3,7,69,72,0.5,0.5,9,3,1,0,2.333,3,2,0.3333,1,0.3333,0.3333,0,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,0,1,80,40,2,0.4073,0.2235,1.823,0.6308,4,4,4,0.5,0.04169,2,0,0.4375,0.2394,0.75,0.25,0.4995,0.25,0.3636,2.25,2.75
"2986","2",0.4,0.4,0.5,0.5,3,3,5,5,5,8,69,68,0.9,0.1,9,3,3,0,2.556,6,1,0.2222,1,0.3333,0.2222,0.2222,0.4444,0.1111,0.1111,0,0,0.1111,0,0,0,0,0.4286,2.333,6,2.8,120,80,1.5,0.2487,0.2368,1.05,0.4855,5,5,5,0.6,0.0356,3.333,0,0.275,0.07906,0.5,0.25,0.2773,0.08333,0.2667,3.25,3.75
"2987","2",0.75,0.75,0.3333,0.3333,2,2,2,2,2,2,67,66,1,0,7,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0.5,2,2,1.5,120,60,2,0.3824,0.2233,1.712,0.6057,4,4,4,0.5,0.04095,2,0,0.375,0.1443,0.5,0.25,0.4162,0.1443,0.4,2,2.5
"2988","2",0.4286,0.4286,0.6667,0.6667,2,2,4,4,4,5,69,70,0.8571,0.1429,9,2,3,0,1.333,4,2,0.3333,1,0.5,0.3333,0.1667,0.5,0.1667,0,0,0,0,0,0,0,0,0.5,4,3,2,120,40,3,0.5998,0.2124,2.824,0.8122,3,3,3,0.6667,0.05208,1.75,0,0.4286,0.4725,1.5,0.25,0.4578,0.5103,0.25,3.5,4
"2989","2",1,1,0,0,68,8,1,1,1,0,68,68,1,0,8,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.6492,0.3508,1.851,1,2,2,2,0.5,0.058,2,0,0.25,0,0.25,0.25,0.2495,0,0.5,1.5,2
"2990","2",0.5714,0.5714,0.5,0.5,2,2,3,3,3,5,74,74,0.1429,0.8571,2,2,2,2,1.5,3,2,0.5,0.6667,0.5,0.3333,0,0.5,0.1667,0,0,0,0,0,0,0,0,0.75,2,3.5,1.75,120,80,1.5,0.2689,0.2605,1.032,0.5295,5,5,5,0.6,0.03622,2.333,0,0.2857,0.09449,0.5,0.25,0.2912,0.1021,0.3333,2.5,3
"2991","2",0.25,0.25,1,1,2,2,4,4,4,5,76,78,0,1,4,2,2,1,2.667,3,1,0.3333,1,0,0,0.3333,0.6667,0,0.3333,0,0,0,0,0,0,0,0.6667,3,5,0,120,80,1.5,0.6781,0.3219,2.107,1,2,2,2,0.5,0.05901,2,0,0.375,0.25,0.75,0.25,0.2495,0,0.4,2,2.5
"2992","2",0.5,0.5,0.6667,0.6667,3,9,3,3,3,5,74,73,0.3333,0.6667,2,2,2,0,1.6,3,3,0.4,1,0.8,0.4,0,0.2,0.4,0,0,0,0,0,0,0,0,0.3333,3,5,1.667,120,80,1.5,0.2794,0.1884,1.483,0.4678,3,8,6,0.3333,0.03111,3,0,0.25,0.07906,0.375,0.125,0.2495,0.08839,0.4,2,2.5
"2993","2",0.5,0.5,0.5,0.5,2,2,3,3,3,3,64,65,1,0,4,1,3,0,1,3,1,0.3333,1,0.3333,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,80,120,1.5,0.4107,0.4089,1.004,0.8197,3,3,3,0.3333,0.04758,2,0,0.375,0.1443,0.5,0.25,0.4162,0.1443,0.4,2,2.5
"2994","2",0.6,0.6,0.3333,0.3333,4,4,3,3,3,4,71,69,1,0,11,1,3,2,2,3,2,0.5,0.5,0.5,0.25,0,0.5,0.25,0,0,0,0,0,0,0,0,0.6667,1.5,3,1.5,120,80,1.5,0.5069,0.3269,1.551,0.8338,3,3,3,0.6667,0.04907,2.5,0,0.25,0,0.25,0.25,0.2495,0,0.4444,1.75,2.25
"2995","2",0.3333,0.3333,1,1,4,7,3,3,3,5,67,70,1,0,0,2,1,1,2.5,2,3,0.5,1,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,40,60,1.5,0.3533,0.3326,1.062,0.6859,3,3,3,0.6667,0.04527,1,0,0.75,0.25,1,0.5,0.7495,0.3536,0.3077,2.75,3.25
"2996","2",0.3333,0.3333,1,1,2,2,3,3,3,4,67,69,1,0,7,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6725,0.3275,2.054,1,2,2,2,1,0.05881,1.5,0,0.5,0,0.5,0.5,0.4995,0,0.4,2,2.5
"2997","2",0.2,0.2,1,1,2,2,5,5,5,9,67,71,0.6,0.4,2,5,0,2,2.25,2,1,0.75,0.3333,0.25,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.5088,0.3277,1.553,0.8365,3,3,3,0.6667,0.04917,2.5,0,0.25,0,0.25,0.25,0.2495,0,0.4444,1.75,2.25
"2998","2",0.3333,0.3333,1,1,2,2,4,4,4,5,74,73,0.3333,0.6667,2,2,3,0,1,3,2,0.4,1,0.4,0.4,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.3203,0.3011,1.064,0.6214,3,5,3,1,0.039,1.5,0,0.5,0.1581,0.75,0.25,0.4995,0.1768,0.25,3.5,4
