@relation groupnon
@attribute class {'X1','X2','X3','X4','X5'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Rhythmic_Looseness numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X2',0.25,0.25,1,1,2,2,4,4,4,7,67,70,0.75,0.25,0,4,0,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0.25,0,0,0,0,120,40,3,0.2181,0.2114,1.032,0.4295,5,5,5,0,0.6,0.03489,0.8,0.7071,1,1.021,2.5,0.25,0.4995,0.25,0.2,4.5,5
'X2',0.6667,0.6667,0.5,0.5,1,11,2,2,2,1,72,71,1,0,0,1,2,0,0.5,2,1,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,1.5,0,0.3333,0.1443,0.5,0.25,0.2495,0,0.5,1.5,2
'X2',0.25,0.25,1,1,2,5,4,4,4,7,67,70,0.75,0.25,2,3,1,2,3,3,1,0.3333,1,0.6667,0,0,0.3333,0.6667,0,0,0,0,0,0,1,0,0.3333,3,7,0,80,120,1.5,0.3979,0.3972,1.002,0.7952,3,3,3,0,0.3333,0.0469,2,0,0.375,0.1443,0.5,0.25,0.4162,0.1443,0.4,2,2.5
'X2',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333,1.5,2,2,120,60,2,0.5095,0.3333,1.529,0.8428,3,3,3,0,1,0.04932,1.333,0,0.5,0,0.5,0.5,0.4995,0,0.3333,2.5,3
'X2',0.4,0.4,0.5,0.5,1,1,4,4,4,5,67,68,1,0,7,2,2,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0.25,4,5,2,80,120,1.5,0.286,0.2858,1.001,0.5718,5,5,5,0,0.4,0.03696,2.5,0,0.35,0.2236,0.75,0.25,0.3745,0.25,0.3636,2.25,2.75
'X2',0.5,0.5,0.5,0.5,4,5,3,3,3,7,67,69,0.75,0.25,7,2,2,0,2.333,3,3,0.3333,1,1,0.3333,0,0,0.6667,0,0,0,0,0,0,1,0,0,0,0,1,80,120,1.5,0.4998,0.2661,1.878,0.7659,3,3,3,0,0.3333,0.04804,2,0,0.3125,0.125,0.5,0.25,0.3328,0.1443,0.4444,1.75,2.25
'X2',0.3333,0.3333,1,1,5,5,3,3,3,7,62,66,1,0,2,3,0,2,3.5,2,3,0.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,3,0,0.25,0,0.25,0.25,0.2495,0,0.5714,1.25,1.75
'X2',0.25,0.25,1,1,1,1,4,4,4,5,66,68,1,0,6,2,2,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,48,1.25,0.5013,0.2603,1.926,0.7615,3,3,3,0,0.3333,0.04807,2,0,0.375,0.25,0.75,0.25,0.4162,0.2887,0.4,2,2.5
'X2',0.6,0.6,0.3333,0.3333,5,2,3,3,3,7,74,73,0.2,0.8,2,3,1,2,2.25,3,2,0.5,0.5,0.25,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,0.6667,3,7,1.5,120,40,3,0.4077,0.215,1.896,0.6228,4,4,4,0,0.5,0.04164,1.667,0,0.45,0.4472,1.25,0.25,0.4995,0.5,0.3077,2.75,3.25
'X2',0.5,0.5,0.5,0.5,2,2,3,3,3,4,67,68,1,0,7,1,3,2,2.667,2,2,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0.3333,3,4,3,48,60,1.25,0.2547,0.2547,1,0.5095,4,4,4,0,0.25,0.03905,2,0,0.375,0.25,0.75,0.25,0.4162,0.2887,0.4,2,2.5
'X2',0.2857,0.2857,1,1,7,5,5,5,5,10,67,69,0.7143,0.2857,2,3,0,0,2,4,3,0.3333,1,0.8333,0.3333,0,0.1667,0.5,0,0,0,0,0,0,2,0,0.25,4,10,1,120,60,2,0.2748,0.2684,1.024,0.5432,5,5,5,0,0.6,0.03653,2.333,0,0.3214,0.122,0.5,0.25,0.3328,0.1291,0.3077,2.75,3.25
'X2',0.5,0.5,0.3333,0.3333,5,5,4,4,4,9,67,67,1,0,7,3,2,2,2.6,4,2,0.4,0.5,0.4,0.2,0,0.4,0.2,0.2,0,0,0,0,0,0,0,0.5,4,4,2,120,60,2,0.3746,0.2732,1.371,0.6478,3,5,3,0,1,0.04017,2,0,0.4167,0.1291,0.5,0.25,0.3995,0.1369,0.2857,3,3.5
'X2',0.2222,0.4444,1,0.25,12,5,7,7,6,12,67,73,0.4444,0.5556,7,6,1,2,3.25,7,2,0.25,0.5,0.375,0.125,0.125,0.375,0.25,0.125,0,0,0.125,0,0,1,0,0.5714,3.5,12,4,48,40,1.2,0.2558,0.2152,1.188,0.471,5,5,5,0,0.2,0.03532,2.25,0,0.3889,0.2534,1,0.25,0.3745,0.2673,0.2222,4,4.5
'X2',0.5,0.5,0.5,0.5,2,2,3,3,3,4,67,68,1,0,7,1,3,2,2.667,2,2,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0.6667,3,4,3,120,60,2,0.4983,0.3336,1.494,0.8319,3,3,3,0,1,0.04884,1.333,0,0.5,0,0.5,0.5,0.4995,0,0.3333,2.5,3
'X2',0.2,0.2,1,1,2,2,5,5,5,7,69,72,0.6,0.4,0,4,1,2,1.75,2,1,0.75,0.3333,0,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.4931,0.3398,1.451,0.8329,3,3,3,0,0.6667,0.04875,2.5,0,0.25,0,0.25,0.25,0.2495,0,0.4444,1.75,2.25
'X2',0.25,0.25,1,1,2,2,4,4,4,7,62,65,1,0,2,4,0,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0.6667,3,2,0,60,48,1.25,0.5019,0.2512,1.998,0.7531,3,3,3,0,0.3333,0.04807,2,0,0.375,0.25,0.75,0.25,0.4162,0.2887,0.4,2,2.5
'X2',0.5,0.5,0.5,0.5,4,4,3,3,3,4,71,69,1,0,11,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.5213,0.2491,2.093,0.7704,3,3,3,0,0.6667,0.04875,1.333,0,0.5,0.3536,1,0.25,0.3328,0.1443,0.3333,2.5,3
'X2',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.3333,0.2358,0.5,0.1665,0.166,0,0.8573,0.666,1.167
'X2',0.5,0.5,0.6667,0.6667,2,2,3,3,3,3,71,70,1,0,11,1,3,2,1.6,4,2,0.4,0.5,0.4,0.2,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0.5,2,2.5,2,120,80,1.5,0.2828,0.1904,1.485,0.4732,3,7,6,0,0.3333,0.03275,3,0,0.25,0.07906,0.375,0.125,0.2495,0.08839,0.4,2,2.5
'X2',0.25,0.25,1,1,2,2,4,4,4,7,69,72,0.5,0.5,2,4,0,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.6812,0.3188,2.137,1,2,2,2,0,0.5,0.05913,2,0,0.25,0,0.25,0.25,0.2495,0,0.5,1.5,2
'X2',0.4,0.4,0.5,0.5,5,5,4,4,4,9,67,67,1,0,7,3,2,2,3.25,3,2,0.5,0.5,0.25,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0.5,4,4,3,120,60,2,0.3887,0.2567,1.514,0.6454,5,5,4,0,0.75,0.03976,1.667,0,0.5,0.1768,0.75,0.25,0.437,0.125,0.2857,3,3.5
'X2',0.4,0.4,1,1,2,2,3,3,3,3,72,72,0.6,0.4,0,1,3,0,1.5,4,1,0.25,1,0.5,0.25,0.25,0.5,0.25,0,0,0,0,0,0,0,0,0.3333,3,3,2.5,48,60,1.25,0.3015,0.2885,1.045,0.59,5,5,5,0,0.2,0.03742,2.5,0,0.35,0.2236,0.75,0.25,0.3745,0.25,0.3636,2.25,2.75
'X2',0.5,0.5,0.5,0.5,7,5,3,3,3,7,74,71,0.5,0.5,2,2,2,3,4.667,3,1,0.3333,1,1,0,0,0,0.6667,0,0,0.3333,0,0,0,1,0,0.6667,3,7,3,120,160,1.333,0.4997,0.2687,1.86,0.7685,3,3,3,0,0.3333,0.04805,4,0,0.2188,0.1197,0.375,0.125,0.2078,0.1443,0.5333,1.375,1.875
'X2',0.3333,0.3333,1,1,2,2,3,3,3,4,65,67,1,0,5,1,3,2,3,2,2,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,2,4,0,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,1.5,0,0.4167,0.2887,0.75,0.25,0.2495,0,0.4444,1.75,2.25
'X2',0.2,0.2,1,1,2,2,5,5,5,10,69,73,0.6,0.4,0,4,1,3,4,3,1,0.5,0.5,0.5,0,0,0.25,0.5,0,0,0,0.25,0,0,0,0,0.25,2,5.5,0,120,60,2,0.4439,0.3454,1.285,0.7893,3,3,3,0,1,0.04707,1.667,0,0.5,0,0.5,0.5,0.4995,0,0.2857,3,3.5
'X2',0.375,0.375,0.6667,0.6667,3,9,5,5,5,9,74,72,0.5,0.5,2,5,2,2,2.571,3,1,0.5714,0.5,0.4286,0,0,0.5714,0.4286,0,0,0,0,0,0,2,0,0.4286,3.5,8,3.333,60,120,2,0.3197,0.3075,1.04,0.6273,3,5,3,0,0.6667,0.04048,1.6,1.414,0.5,0.1336,0.75,0.25,0.4995,0.1443,0.2,4.5,5
'X2',0.5,0.5,0.5,0.5,4,9,3,3,3,7,59,58,1,0,11,2,1,4,3.667,2,1,0.6667,0.5,1,0,0,0,1,0,0,0,0,0,0,0.5,0,0.6667,3,4,2,120,48,2.5,0.2685,0.2515,1.068,0.52,4,4,4,0,0.5,0.03908,2,0,0.375,0.25,0.75,0.25,0.4162,0.2887,0.4,2,2.5
'X2',0.25,0.375,1,0.6667,2,7,5,5,4,12,69,69,0.75,0.25,2,3,2,0,2.143,4,2,0.2857,1,0.5714,0.2857,0,0.2857,0.2857,0.1429,0,0,0,0,0,0,0,0.8,5,12,1.667,80,40,2,0.3,0.2321,1.293,0.5321,5,5,5,0,0.4,0.03657,2,0,0.4062,0.186,0.75,0.25,0.4281,0.189,0.2353,3.75,4.25
'X2',0.6667,0.6667,0.5,0.5,4,4,2,2,2,4,74,75,0,1,2,1,2,0,2,2,4,0.5,1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,1,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,3,0,0.25,0,0.25,0.25,0.2495,0,0.5714,1.25,1.75
'X2',0.2,0.4,1,0.5,3,9,6,6,5,12,59,65,1,0,11,5,1,3,2.778,5,1,0.4444,0.5,0.6667,0.1111,0,0.2222,0.5556,0.1111,0,0,0,0,0,4,0,0.5,2.667,6,2.25,60,120,2,0.2347,0.2301,1.02,0.4648,5,5,5,0,0.4,0.03522,2,1.768,0.425,0.2648,1,0.25,0.3884,0.2534,0.1905,4.75,5.25
'X2',0.3333,0.3333,1,1,2,2,5,5,5,8,74,74,0.2222,0.7778,2,3,2,0,1.625,5,2,0.375,0.6667,0.5,0.375,0.125,0.375,0.125,0.125,0,0,0,0,0,0,0,0.4,5,5,1.5,80,40,2,0.2757,0.2161,1.276,0.4918,5,5,5,0,0.4,0.03572,2.25,0,0.375,0.1768,0.75,0.25,0.3745,0.189,0.2286,3.875,4.375
'X2',0.1667,0.1667,1,1,2,2,6,6,6,9,67,71,0.6667,0.3333,0,6,0,2,1.8,2,1,0.8,0.25,0,0,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120,48,2.5,0.3637,0.1854,1.961,0.5491,4,5,4,0,0.5,0.03826,2,0,0.375,0.1369,0.5,0.25,0.3495,0.1369,0.3571,3,3.5
'X2',0.5,0.5,0.5,0.5,2,11,3,3,3,3,71,70,1,0,11,1,3,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0.3333,3,3,2,120,60,2,0.5292,0.2372,2.231,0.7664,3,3,3,0,0.6667,0.04903,2,0,0.3125,0.125,0.5,0.25,0.3328,0.1443,0.4444,1.75,2.25
'X2',0.2857,0.4286,1,0.6667,8,4,5,5,4,14,71,74,0.4286,0.5714,7,3,2,4,3,5,4,0.3333,0.5,0.6667,0.1667,0,0.1667,0.5,0.1667,0,0,0,0,0,0.5,0,0.8,5,4,1.5,120,40,3,0.3829,0.3115,1.229,0.6943,3,3,3,0,1,0.04547,1.4,1.237,0.6429,0.244,1,0.5,0.5828,0.2041,0.1818,5,5.5
'X2',0.4,0.4,1,1,2,2,3,3,3,4,67,68,1,0,7,1,3,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.6667,3,4,1.5,66,144,2.182,0.264,0.1644,1.606,0.4284,6,6,6,0,0.1667,0.03286,2.5,0,0.2666,0.137,0.5,0.1665,0.2911,0.1444,0.4484,1.25,2.417
'X2',0.2857,0.2857,1,1,5,5,5,5,5,7,66,67,1,0,6,4,1,2,2.333,3,1,0.6667,0.25,0,0,0.1667,0.8333,0,0.1667,0,0,0,0,0,0,0,0.5,2,4,2,120,60,2,0.3623,0.28,1.294,0.6424,3,5,3,0,1,0.04031,1.75,0,0.4286,0.122,0.5,0.25,0.4162,0.1291,0.25,3.5,4
'X2',0.6,0.6,0.3333,0.3333,2,2,3,3,3,4,69,69,1,0,9,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2,3,2,120,80,1.5,0.5072,0.3325,1.526,0.8397,3,3,3,0,0.6667,0.0492,2.5,0,0.275,0.0559,0.375,0.25,0.2495,0,0.4211,1.875,2.375
'X2',0.25,0.25,1,1,2,2,4,4,4,9,67,71,0.5,0.5,2,4,0,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.4057,0.2189,1.853,0.6245,4,4,4,0,0.5,0.04159,2,0,0.4375,0.125,0.5,0.25,0.4162,0.1443,0.3636,2.25,2.75
'X2',0.2857,0.4286,0.5,0.3333,4,5,6,6,5,12,67,73,0.4286,0.5714,7,3,1,0,2.5,6,1,0.1667,1,0.5,0.1667,0.1667,0.3333,0.3333,0.1667,0,0,0,0,0,1,0,0.4,5,3,1,120,80,1.5,0.277,0.2763,1.003,0.5533,5,5,5,0,0.6,0.03691,2.333,0,0.3214,0.122,0.5,0.25,0.3328,0.1291,0.3077,2.75,3.25
'X2',0.25,0.25,1,1,2,2,4,4,4,6,60,63,1,0,0,1,4,4,3.333,2,2,0.6667,0.5,0.6667,0,0,0.3333,0.6667,0,0,0,0,0,0,0,0,0.3333,3,4,0,120,80,1.5,0.6479,0.3521,1.84,1,2,2,2,0,0.5,0.05796,2,0,0.375,0.25,0.75,0.25,0.2495,0,0.4,2,2.5
'X2',0.75,0.75,0.3333,0.3333,2,2,2,2,2,2,69,68,1,0,9,1,2,0,0.6667,2,2,0.6667,0.5,0.6667,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0,1,0,0,1,80,120,1.5,0.5,0.2539,1.969,0.7539,3,3,3,0,0.3333,0.04801,2,0,0.3125,0.125,0.5,0.25,0.3328,0.1443,0.4444,1.75,2.25
'X2',0.6,0.6,0.3333,0.3333,3,7,3,3,3,8,67,67,1,0,7,2,2,3,4,2,2,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,2,5.5,2,80,120,1.5,0.3712,0.2546,1.458,0.6258,5,5,5,0,0.4,0.03898,2.5,0,0.35,0.1369,0.5,0.25,0.3745,0.1443,0.3636,2.25,2.75
'X2',0.5,0.5,0.5,0.5,4,11,3,3,3,5,71,70,1,0,11,2,1,4,3,2,3,0.6667,0.5,0.6667,0,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0.3333,3,5,2,60,80,1.333,0.5003,0.2541,1.969,0.7544,3,3,3,0,0.3333,0.04802,2,0,0.375,0.25,0.75,0.25,0.4162,0.2887,0.4,2,2.5
'X2',0.4,0.4,0.5,0.5,7,2,4,4,4,9,76,74,0.2,0.8,4,3,2,2,2.75,2,3,0.75,0.3333,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0.25,4,2,2,120,80,1.5,0.4381,0.2819,1.554,0.72,4,4,4,0,0.5,0.04362,2.5,0,0.35,0.1369,0.5,0.25,0.312,0.125,0.3636,2.25,2.75
'X2',0.5,0.5,0.5,0.5,5,5,3,3,3,7,67,66,1,0,7,3,1,0,3,3,2,0.3333,1,0.6667,0.3333,0,0.3333,0,0,0,0.3333,0,0,0,0,0,0.5,2,2,1,120,80,1.5,0.4029,0.4022,1.002,0.8051,3,3,3,0,0.3333,0.04716,2,0,0.375,0.1443,0.5,0.25,0.4162,0.1443,0.4,2,2.5
'X2',0.375,0.375,1,1,2,10,4,4,4,5,70,71,0.75,0.25,0,2,3,2,1.429,4,2,0.4286,0.6667,0.4286,0.2857,0.1429,0.5714,0.1429,0,0,0,0,0,0,0,0,0.6,5,5,2.75,120,160,1.333,0.2232,0.2223,1.004,0.4455,5,9,5,0,0.2,0.02991,4,0,0.1719,0.06469,0.25,0.125,0.1959,0.1417,0.4762,1.625,2.625
'X2',0.75,0.75,0.3333,0.3333,2,2,2,2,2,2,74,73,0.25,0.75,2,1,2,0,0.6667,2,2,0.6667,0.5,0.6667,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.6739,0.3261,2.066,1,2,2,2,0,0.5,0.05886,2,0,0.25,0,0.25,0.25,0.2495,0,0.5,1.5,2
'X2',0.5,0.5,0.5,0.5,2,2,3,3,3,3,76,77,0,1,4,1,3,0,1.667,3,2,0.3333,1,0.6667,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0.5,2,2,1,54,44,1.227,0.2601,0.2521,1.032,0.5122,4,4,4,0,0.25,0.03905,2,0,0.375,0.4208,1,0.125,0.4578,0.4732,0.4,2,2.5
'X2',0.6667,0.6667,0.25,0.25,4,9,3,3,3,7,71,70,0.8333,0.1667,11,2,1,0,2.2,3,4,0.4,1,1,0.4,0,0,0.6,0,0,0,0,0,0,0.5,0,0.3333,3,7,1.333,120,40,3,0.5072,0.1822,2.783,0.6894,4,4,3,0,0.6667,0.04559,1.5,0,0.375,0.1369,0.5,0.25,0.5495,0.4108,0.4375,2,4
'X2',0.3333,0.3333,1,1,2,2,3,3,3,4,67,69,1,0,7,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,3,0,0.25,0,0.25,0.25,0.2495,0,0.5714,1.25,1.75
'X2',0.25,0.25,1,1,2,2,4,4,4,7,69,72,0.5,0.5,2,4,0,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,96,160,1.667,0.2647,0.252,1.05,0.5167,4,4,4,0,0.25,0.03906,2,0,0.25,0.1021,0.375,0.125,0.2912,0.07217,0.5,1.5,2
'X2',0.5,0.5,0.4,0.4,3,9,5,5,5,7,69,69,1,0,9,4,2,0,1.556,5,2,0.3333,1,0.5556,0.3333,0.1111,0.4444,0.2222,0,0,0,0,0,0,1,0,0.3333,3,5.5,2,80,120,1.5,0.2425,0.2316,1.047,0.4741,5,5,5,0,0.4,0.0354,2.5,0,0.3,0.1581,0.75,0.25,0.3051,0.1667,0.25,3.5,4
'X2',0.4286,0.4286,0.6667,0.6667,7,7,3,3,3,9,62,66,1,0,2,2,2,2,2.167,3,2,0.5,0.6667,0.5,0.3333,0,0.5,0,0,0,0.1667,0,0,0,0,0,0.25,2,2,1.5,120,60,2,0.3347,0.3259,1.027,0.6606,3,4,3,0,1,0.04232,1.75,0,0.5,0.25,1,0.25,0.5412,0.2458,0.2222,4,4.5
'X2',0.5,0.5,0.5,0.5,2,2,3,3,3,4,74,75,0,1,2,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,1,0,0,1,180,120,1.5,0.3434,0.3357,1.023,0.6791,3,3,3,0,0.3333,0.04523,4,0,0.2709,0.04175,0.3335,0.25,0.194,0.09613,0.5454,1.333,1.833
'X2',0.3333,0.3333,0.5,0.5,7,7,5,5,5,9,69,67,1,0,9,3,1,2,3.2,4,1,0.4,0.5,0.4,0,0,0.4,0.4,0.2,0,0,0,0,0,1,0,0.6,5,7,4,120,60,2,0.4392,0.3365,1.305,0.7758,3,3,3,0,1,0.04679,1.5,0,0.5833,0.2041,1,0.5,0.5995,0.2236,0.2222,4,4.5
'X2',0.25,0.25,1,1,4,4,4,4,4,9,62,67,1,0,2,2,0,2,3,3,1,0.3333,1,0.6667,0,0,0.3333,0.6667,0,0,0,0,0,0,1,0,0,0,0,0,120,60,2,0.4098,0.2098,1.953,0.6197,4,4,4,0,0.5,0.04169,2,0,0.4375,0.125,0.5,0.25,0.4162,0.1443,0.3636,2.25,2.75
'X2',0.5,0.5,0.3333,0.3333,3,1,4,4,4,5,74,73,0.1667,0.8333,2,2,2,1,1.8,3,1,0.4,1,0.2,0,0.4,0.8,0.2,0,0,0,0,0,0,0,0,0.4,2.5,2,2,80,120,1.5,0.3273,0.2499,1.309,0.5772,4,5,4,0,0.5,0.03768,2,0,0.375,0.1369,0.5,0.25,0.3995,0.1369,0.3077,2.75,3.25
'X2',0.3333,0.3333,1,1,4,5,3,3,3,7,67,70,0.6667,0.3333,2,2,1,3,3.5,2,1,0.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0.3333,1,0,0,0,120,160,1.333,0.5294,0.4706,1.125,1,2,2,2,0,0.5,0.05565,1.5,0,0.3333,0.1909,0.5,0.125,0.2495,0.1768,0.5,1.5,2
'X2',0.2857,0.2857,1,1,1,11,5,5,5,7,71,72,0.7143,0.2857,0,4,2,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0.3333,6,7,3,120,60,2,0.2619,0.1358,1.929,0.3976,6,8,6,0,0.3333,0.03011,2.333,0,0.2857,0.1189,0.5,0.125,0.2912,0.1291,0.3333,2.5,3
'X2',0.25,0.25,1,1,4,3,4,4,4,9,63,67,1,0,0,2,0,1,4.667,3,3,0.3333,1,0.3333,0,0.3333,0.3333,0.3333,0,0,0,0.3333,0,0,0,0,0.3333,3,5,0,120,60,2,0.4083,0.2156,1.894,0.6239,4,4,4,0,0.5,0.04167,1.333,0,0.5,0.2041,0.75,0.25,0.4162,0.1443,0.3333,2.5,3
'X2',1,1,0,0,71,11,1,1,1,0,71,71,1,0,11,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,120,1,0,0,1,1,1,1,0,1,0.07881,3,0,0.25,0,0.25,0.25,0.2495,0,0.5714,1.25,1.75
'X2',0.2143,0.2143,1,1,2,2,5,6,6,9,65,67,1,0,5,4,3,2,2.385,2,2,0.5385,0.2857,0.3077,0.07692,0.07692,0.6154,0.2308,0.07692,0,0,0,0,0,0.5,0,0.3333,2.4,4.4,4.5,60,120,2,0.2873,0.272,1.056,0.5593,5,5,5,0,0.4,0.03722,2.333,0,0.4107,0.1243,0.5,0.25,0.4034,0.1266,0.1481,6.25,6.75
'X2',0.5,0.5,0.5,0.5,3,2,3,3,3,3,74,72,0.5,0.5,2,1,3,0,1,3,1,0.3333,1,0.3333,0.3333,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,1,96,120,1.25,0.2351,0.2134,1.102,0.4486,5,5,5,0,0.2,0.03506,2,0,0.2812,0.1875,0.5,0.125,0.3328,0.1909,0.4706,1.625,2.125
'X2',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,76,76,0,1,4,1,2,0,1,2,2,0.5,1,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.6789,0.3211,2.115,1,2,2,2,0,1,0.05905,1.5,0,0.4167,0.1443,0.5,0.25,0.4995,0,0.4444,1.75,2.25
'X2',0.5,0.5,0.3333,0.3333,2,9,4,4,4,5,69,69,1,0,9,2,2,2,2.4,2,1,0.6,0.6667,0.4,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0.4,1.667,3.333,2,120,80,1.5,0.3671,0.2732,1.344,0.6403,3,5,3,0,0.6667,0.03972,2,0,0.3333,0.1291,0.5,0.25,0.2995,0.1118,0.3333,2.5,3
